# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
   86       3.160520907150e-10       7.123276500222e-14      -1.878294407586e-12       2.520714891449e-16       1.327742472707e-11       1.904792090624e-12      -8.127913853364e-15 
   87       3.200112216258e-10       7.323691455134e-14      -1.958612931245e-12       2.580134183509e-16       1.288717770880e-11       1.861459866663e-12      -7.991212444273e-15 
   88       3.240008048058e-10       7.524931345208e-14      -2.039880009940e-12       2.640272150497e-16       1.251222073070e-11       1.819619046260e-12      -7.862940176470e-15 
   89       3.280208991037e-10       7.726820249732e-14      -2.122044738577e-12       2.701131434645e-16       1.215194089359e-11       1.779221697012e-12      -7.743330016086e-15 
   90       3.320713392674e-10       7.929176292312e-14      -2.205054745916e-12       2.762714821889e-16       1.180551775368e-11       1.740198716981e-12      -7.632561220955e-15 
   91       3.361517253835e-10       8.131811589374e-14      -2.288856206534e-12       2.825025245510e-16       1.147191568980e-11       1.702459033372e-12      -7.530756945068e-15 
   92       3.402614123168e-10       8.334532198676e-14      -2.373393852795e-12       2.888065789783e-16       1.114987627082e-11       1.665888801212e-12      -7.437981843024e-15 
   93       3.443997427450e-10       8.537144741903e-14      -2.458611077239e-12       2.951839724594e-16       1.083821474142e-11       1.630379675627e-12      -7.354149196906e-15 
   94       3.485668092950e-10       8.739477523678e-14      -2.544450231401e-12       3.016350607364e-16       1.053677706659e-11       1.595920233229e-12      -7.278731521994e-15 
   95       3.527627880398e-10       8.941362508425e-14      -2.630852394266e-12       3.081602203261e-16       1.024561338443e-11       1.562516882922e-12      -7.211001804472e-15 
   96       3.569876979954e-10       9.142628968883e-14      -2.717757298869e-12       3.147598459608e-16       9.964683301134e-12       1.530165620606e-12      -7.150116512071e-15 
   97       3.612413939038e-10       9.343103526223e-14      -2.805103345498e-12       3.214343509947e-16       9.693852432927e-12       1.498851626936e-12      -7.095111956545e-15 
   98       3.655235590162e-10       9.542610190174e-14      -2.892827614903e-12       3.281841678106e-16       9.432888947943e-12       1.468548865093e-12      -7.044900656152e-15 
   99       3.698336978760e-10       9.740970399144e-14      -2.980865881495e-12       3.350097482276e-16       9.181460108153e-12       1.439219678549e-12      -6.998267698134e-15 
  100       3.741711291016e-10       9.938003060340e-14      -3.069152626557e-12       3.419115639071e-16       8.939128811262e-12       1.410814388837e-12      -6.953867101191e-15 
  101       3.785349781697e-10       1.013352458989e-13      -3.157621051445e-12       3.488901067604e-16       8.705350132623e-12       1.383270893320e-12      -6.910218177967e-15 
  102       3.829241701980e-10       1.032734895297e-13      -3.246203090794e-12       3.559458893551e-16       8.479467867137e-12       1.356514262953e-12      -6.865701897522e-15 
  103       3.873374227286e-10       1.051928770392e-13      -3.334829425725e-12       3.630794453223e-16       8.260711071167e-12       1.330456340053e-12      -6.818557247814e-15 
  104       3.917735148839e-10       1.070915383272e-13      -3.423430418976e-12       3.702913283622e-16       8.048367717806e-12       1.305016772631e-12      -6.767272867517e-15 
  105       3.962321517881e-10       1.089677380984e-13      -3.511939035741e-12       3.775821082317e-16       7.842339827081e-12       1.280190219766e-12      -6.711830027166e-15 
  106       4.007132040058e-10       1.108197725084e-13      -3.600288343850e-12       3.849523749711e-16       7.642657227973e-12       1.255987517084e-12      -6.652621556933e-15 
  107       4.052164374663e-10       1.126459333627e-13      -3.688410650126e-12       3.924027406432e-16       7.449305648006e-12       1.232414886232e-12      -6.590072268870e-15 
  108       4.097415092844e-10       1.144445089364e-13      -3.776237523723e-12       3.999338397251e-16       7.262225201448e-12       1.209473768215e-12      -6.524639663007e-15 
  109       4.142879635798e-10       1.162137847934e-13      -3.863699819462e-12       4.075463294997e-16       7.081308877522e-12       1.187160656729e-12      -6.456814633456e-15 
  110       4.188552272977e-10       1.179520446064e-13      -3.950727701164e-12       4.152408904472e-16       6.906401028615e-12       1.165466931493e-12      -6.387122174499e-15 
  111       4.234426060285e-10       1.196575709757e-13      -4.037250664991e-12       4.230182266364e-16       6.737295858483e-12       1.144378691588e-12      -6.316122086694e-15 
  112       4.280492798280e-10       1.213286462492e-13      -4.123197562775e-12       4.308790661165e-16       6.573735910464e-12       1.123876588784e-12      -6.244409682972e-15 
  113       4.326742990379e-10       1.229635533419e-13      -4.208496625363e-12       4.388241613084e-16       6.415410555679e-12       1.103935660882e-12      -6.172616494732e-15 
  114       4.373165801051e-10       1.245605765550e-13      -4.293075485946e-12       4.468542893964e-16       6.261954481247e-12       1.084525165041e-12      -6.101410977938e-15 
  115       4.419749014025e-10       1.261180023959e-13      -4.376861203396e-12       4.549702527194e-16       6.112946178489e-12       1.065608411117e-12      -6.031499219224e-15 
  116       4.466480734736e-10       1.276341673935e-13      -4.459780928290e-12       4.631728470680e-16       5.967999753961e-12       1.047150804978e-12      -5.963468992609e-15 
  117       4.513354821857e-10       1.291076063880e-13      -4.541763942935e-12       4.714627613646e-16       5.827056258249e-12       1.029145444192e-12      -5.897298910668e-15 
  118       4.560366040723e-10       1.305369238932e-13      -4.622739914343e-12       4.798406664649e-16       5.690125103210e-12       1.011590335805e-12      -5.832790643556e-15 
  119       4.607508352078e-10       1.319207499353e-13      -4.702638302450e-12       4.883072462673e-16       5.557193229270e-12       9.944803717552e-13      -5.769719556983e-15 
  120       4.654774885697e-10       1.332577412878e-13      -4.781388389128e-12       4.968631978210e-16       5.428224418764e-12       9.778072347971e-13      -5.707834033261e-15 
  121       4.702157914014e-10       1.345465827067e-13      -4.858919307204e-12       5.055092314336e-16       5.303158609279e-12       9.615593044257e-13      -5.646854792345e-15 
