# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  111       4.231307594886e-10       1.193385388891e-13      -4.040765361875e-12       0.000000000000e+00       6.737295858483e-12       1.144378691588e-12      -6.316122086694e-15 
  112       4.277377011740e-10       1.210049984101e-13      -4.126928802358e-12       0.000000000000e+00       6.573735910464e-12       1.123876588784e-12      -6.244409682972e-15 
  113       4.323631851169e-10       1.226351932241e-13      -4.212451047700e-12       0.000000000000e+00       6.415410555679e-12       1.103935660882e-12      -6.172616494732e-15 
  114       4.370061307568e-10       1.242273986780e-13      -4.297259744313e-12       0.000000000000e+00       6.261954481247e-12       1.084525165041e-12      -6.101410977938e-15 
  115       4.416653193705e-10       1.257798918980e-13      -4.381281958436e-12       0.000000000000e+00       6.112946178489e-12       1.065608411117e-12      -6.031499219224e-15 
  116       4.463395643891e-10       1.272910001313e-13      -4.464444836179e-12       0.000000000000e+00       5.967999753961e-12       1.047150804978e-12      -5.963468992609e-15 
  117       4.510282547839e-10       1.287592507024e-13      -4.546677625096e-12       0.000000000000e+00       5.827056258249e-12       1.029145444192e-12      -5.897298910668e-15 
  118       4.557308701995e-10       1.301832408983e-13      -4.627909943100e-12       0.000000000000e+00       5.690125103210e-12       1.011590335805e-12      -5.832790643556e-15 
  119       4.604468097541e-10       1.315615932889e-13      -4.708071192125e-12       0.000000000000e+00       5.557193229270e-12       9.944803717552e-13      -5.769719556983e-15 
  120       4.651753893997e-10       1.328929569591e-13      -4.787090586952e-12       0.000000000000e+00       5.428224418764e-12       9.778072347971e-13      -5.707834033261e-15 
  121       4.699158392828e-10       1.341760087412e-13      -4.864897184038e-12       0.000000000000e+00       5.303158609279e-12       9.615593044257e-13      -5.646854792345e-15 
  122       4.746673011041e-10       1.354094544469e-13      -4.941419910341e-12       0.000000000000e+00       5.181911206999e-12       9.457215628021e-13      -5.586474212884e-15 
  123       4.794288254795e-10       1.365920300997e-13      -5.016587592149e-12       0.000000000000e+00       5.064372400047e-12       9.302755006774e-13      -5.526355653263e-15 
  124       4.841993692996e-10       1.377225031669e-13      -5.090328983909e-12       0.000000000000e+00       4.950406471831e-12       9.151990233172e-13      -5.466132772652e-15 
  125       4.889777930907e-10       1.387996737919e-13      -5.162572797051e-12       0.000000000000e+00       4.839851114385e-12       9.004663564266e-13      -5.405408852053e-15 
  126       4.937628583749e-10       1.398223760265e-13      -5.233247728818e-12       0.000000000000e+00       4.732516741714e-12       8.860479520739e-13      -5.343756115342e-15 
  127       4.985532250301e-10       1.407894790630e-13      -5.302282491091e-12       0.000000000000e+00       4.628185803137e-12       8.719103946160e-13      -5.280715050317e-15 
  128       5.033474486505e-10       1.416998884663e-13      -5.369605839220e-12       0.000000000000e+00       4.526612096631e-12       8.580163066225e-13      -5.215793729747e-15 
  129       5.081441301329e-10       1.425525877432e-13      -5.435147398324e-12       0.000000000000e+00       4.427573351373e-12       8.443334328167e-13      -5.148600813470e-15 
  130       5.129423885947e-10       1.433467655879e-13      -5.498840183459e-12       0.000000000000e+00       4.331036955712e-12       8.308632184094e-13      -5.079262493211e-15 
  131       5.177414355885e-10       1.440817049890e-13      -5.560618411683e-12       0.000000000000e+00       4.237011196752e-12       8.176152026540e-13      -5.008050216958e-15 
  132       5.225404259913e-10       1.447567456497e-13      -5.620416763555e-12       0.000000000000e+00       4.145493318373e-12       8.045980937351e-13      -4.935251382841e-15 
  133       5.273384564546e-10       1.453712855089e-13      -5.678170417667e-12       0.000000000000e+00       4.056469215744e-12       7.918197403678e-13      -4.861169616752e-15 
  134       5.321345638535e-10       1.459247822617e-13      -5.733815085180e-12       0.000000000000e+00       3.969913129848e-12       7.792871033961e-13      -4.786125049966e-15 
