# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
   80       2.929112027676e-10       5.946869322474e-14      -1.418952064930e-12       2.179129832180e-16       1.596110783841e-11       2.197664252710e-12      -9.107363520808e-15 
   81       2.966920957748e-10       6.139041054015e-14      -1.492565384987e-12       2.234286456319e-16       1.546909642764e-11       2.144496086564e-12      -8.926408031636e-15 
   82       3.005039003739e-10       6.332922324362e-14      -1.567417453789e-12       2.290147426331e-16       1.499696939737e-11       2.093306340046e-12      -8.752288034678e-15 
   83       3.043454504843e-10       6.528395116474e-14      -1.643458687393e-12       2.346715211813e-16       1.454288876950e-11       2.043871797818e-12      -8.585128127875e-15 
   84       3.082156315536e-10       6.725333664909e-14      -1.720638662656e-12       2.403992348816e-16       1.410506367007e-11       1.995978692417e-12      -8.425047957944e-15 
   85       3.121148489727e-10       6.923589760054e-14      -1.798910998274e-12       2.461981057441e-16       1.368319796026e-11       1.949601740910e-12      -8.272399395527e-15 
   86       3.160437705035e-10       7.123005044087e-14      -1.878229261325e-12       2.520683570989e-16       1.327725558425e-11       1.904751711466e-12      -8.127562143507e-15 
   87       3.200028715041e-10       7.323415357931e-14      -1.958545516781e-12       2.580102255544e-16       1.288701584390e-11       1.861420607182e-12      -7.990869385842e-15 
   88       3.239924243693e-10       7.524650689757e-14      -2.039810339466e-12       2.640239613626e-16       1.251206576623e-11       1.819580864783e-12      -7.862605392142e-15 
   89       3.280124879698e-10       7.726535123484e-14      -2.121972826013e-12       2.701098287832e-16       1.215179247092e-11       1.779184553322e-12      -7.743003122252e-15 
   90       3.320628970926e-10       7.928886787286e-14      -2.204980606826e-12       2.762681064476e-16       1.180537553779e-11       1.740162572878e-12      -7.632241830834e-15 
   91       3.361432518810e-10       8.131517802090e-14      -2.288779858035e-12       2.824990877240e-16       1.147177937429e-11       1.702423853259e-12      -7.530444671945e-15 
   92       3.402529072740e-10       8.334234230081e-14      -2.373315313455e-12       2.888030810814e-16       1.114974558302e-11       1.665854552699e-12      -7.437676303621e-15 
   93       3.443912060210e-10       8.536842697227e-14      -2.458530367083e-12       2.951804135402e-16       1.083808944038e-11       1.630346329371e-12      -7.353850016013e-15 
   94       3.485582407494e-10       8.739171512058e-14      -2.544367372234e-12       3.016314408252e-16       1.053665691790e-11       1.595887760300e-12      -7.278438340799e-15 
   95       3.527541875205e-10       8.941052642718e-14      -2.630767409714e-12       3.081565394205e-16       1.024549815502e-11       1.562485254311e-12      -7.210714285994e-15 
   96       3.569790653481e-10       9.142315365536e-14      -2.717670214315e-12       3.147561040206e-16       9.964572761144e-12       1.530134807490e-12      -7.149834345658e-15 
   97       3.612327289815e-10       9.342786305136e-14      -2.805014188019e-12       3.214305479378e-16       9.693746357661e-12       1.498821600957e-12      -7.094834862523e-15 
   98       3.655148616896e-10       9.542289474559e-14      -2.892736413197e-12       3.281803035083e-16       9.432787119901e-12       1.468519598645e-12      -7.044628390618e-15 
   99       3.698249680437e-10       9.740646315376e-14      -2.980772665812e-12       3.350058224993e-16       9.181362319115e-12       1.439191145080e-12      -6.998000057894e-15 
  100       3.741623667011e-10       9.937675737802e-14      -3.069057428618e-12       3.419075765159e-16       8.939034864452e-12       1.410786563155e-12      -6.953603928849e-15 
  101       3.785261831889e-10       1.013319416082e-13      -3.157523904363e-12       3.488860574077e-16       8.705259844931e-12       1.383243751911e-12      -6.909959367158e-15 
  102       3.829153426867e-10       1.032701555227e-13      -3.246104028989e-12       3.559417776755e-16       8.479381071423e-12       1.356487784312e-12      -6.865447398291e-15 
  103       3.873285628108e-10       1.051895146903e-13      -3.334728484836e-12       3.630752708782e-16       8.260627618620e-12       1.330430505024e-12      -6.818307072149e-15 
  104       3.917646227523e-10       1.070881490346e-13      -3.423327635845e-12       3.702870906527e-16       8.048287476555e-12       1.304991564202e-12      -6.767027080815e-15 
  105       3.962232276431e-10       1.089643232849e-13      -3.511834448627e-12       3.775778067460e-16       7.842262668810e-12       1.280165621149e-12      -6.711588695080e-15 
  106       4.007042480427e-10       1.108163336206e-13      -3.600181992440e-12       3.849480092029e-16       7.642583025034e-12       1.255963511300e-12      -6.652384731057e-15 
  107       4.052074498814e-10       1.126424718692e-13      -3.688302575466e-12       3.923983100921e-16       7.449234274227e-12       1.232391456225e-12      -6.589839986083e-15 
  108       4.097324902795e-10       1.144410263259e-13      -3.776127768149e-12       3.999293438972e-16       7.262156532983e-12       1.209450896976e-12      -6.524411944808e-15 
  109       4.142789133685e-10       1.162102825734e-13      -3.863588426524e-12       4.075417679088e-16       7.081242793714e-12       1.187138327422e-12      -6.456591485284e-15 
  110       4.188461461111e-10       1.179485243007e-13      -3.950614715554e-12       4.152362626158e-16       6.906337412894e-12       1.165445127586e-12      -6.386903585053e-15 
  111       4.234334941213e-10       1.196540341231e-13      -4.037136132461e-12       4.230135320968e-16       6.737234599288e-12       1.144357396985e-12      -6.315908027237e-15 
  112       4.280401374848e-10       1.213250944014e-13      -4.123081530059e-12       4.308743044121e-16       6.573676902188e-12       1.123855787966e-12      -6.244200106623e-15 
  113       4.326651265795e-10       1.229599880613e-13      -4.208379140087e-12       4.388193319946e-16       6.415353699650e-12       1.103915339047e-12      -6.172411335758e-15 
