# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
   82       3.063044255242e-10       6.485749440506e-14      -1.603149782370e-12       2.294967609427e-16       1.518133185107e-11       2.126357610081e-12      -8.976974673694e-15 
   83       3.101923344987e-10       6.685059345952e-14      -1.680795459314e-12       2.351598819446e-16       1.472008400298e-11       2.076038782757e-12      -8.804813784800e-15 
   84       3.141091688125e-10       6.885827567301e-14      -1.759590943809e-12       2.408937496191e-16       1.427539387188e-11       2.027291712408e-12      -8.639911468711e-15 
   85       3.180553395940e-10       7.087902439066e-14      -1.839488597590e-12       2.466985716643e-16       1.384695769177e-11       1.980090403539e-12      -8.482625106473e-15 
   86       3.220315288529e-10       7.291122004891e-14      -1.920440746382e-12       2.525745583447e-16       1.343473677782e-11       1.934445583603e-12      -8.333343649919e-15 
   87       3.260382195700e-10       7.495318455941e-14      -2.002398214687e-12       2.585219327992e-16       1.303850461719e-11       1.890348856135e-12      -8.192408213301e-15 
   88       3.300756847997e-10       7.700318080697e-14      -2.085310339410e-12       2.645409313974e-16       1.265783910844e-11       1.847771884520e-12      -8.060109611530e-15 
   89       3.341439767731e-10       7.905941214733e-14      -2.169124983499e-12       2.706318040961e-16       1.229211480095e-11       1.806665575757e-12      -7.936685898420e-15 
   90       3.382429160005e-10       8.112002190511e-14      -2.253788549579e-12       2.767948147955e-16       1.194049513442e-11       1.766959264230e-12      -7.822319904928e-15 
   91       3.423720803745e-10       8.318309287167e-14      -2.339245993582e-12       2.830302416957e-16       1.160192467823e-11       1.728559895474e-12      -7.717136777401e-15 
   92       3.465307942726e-10       8.524664680297e-14      -2.425440838384e-12       2.893383776531e-16       1.127512137095e-11       1.691351209943e-12      -7.621201515813e-15 
   93       3.507183705165e-10       8.730871172263e-14      -2.512315254712e-12       2.957195389750e-16       1.095887822577e-11       1.655222596090e-12      -7.534424499099e-15 
   94       3.549349015470e-10       8.936753650075e-14      -2.599810288169e-12       3.021740925438e-16       1.065303720945e-11       1.620162386483e-12      -7.456267154485e-15 
   95       3.591805676473e-10       9.142140776957e-14      -2.687865691720e-12       3.087024334504e-16       1.035764816791e-11       1.586177149590e-12      -7.385987263278e-15 
   96       3.634553873631e-10       9.346858541667e-14      -2.776419875824e-12       3.153049773847e-16       1.007266894553e-11       1.553262867235e-12      -7.322723354587e-15 
   97       3.677592100757e-10       9.550730301368e-14      -2.865409922995e-12       3.219821611081e-16       9.797961872651e-12       1.521404525630e-12      -7.265490980516e-15 
   98       3.720917085763e-10       9.753576824483e-14      -2.954771602352e-12       3.287344429257e-16       9.533290252952e-12       1.490575706411e-12      -7.213178991363e-15 
   99       3.764523716390e-10       9.955216333560e-14      -3.044439384185e-12       3.355623031583e-16       9.278314850902e-12       1.460738177669e-12      -7.164545810812e-15 
  100       3.808404965954e-10       1.015546454814e-13      -3.134346454509e-12       3.424662446145e-16       9.032590379178e-12       1.431841484984e-12      -7.118215711134e-15 
  101       3.852551819075e-10       1.035413472760e-13      -3.224424729621e-12       3.494467930634e-16       8.795561986100e-12       1.403822542457e-12      -7.072675088380e-15 
  102       3.896953197423e-10       1.055103771405e-13      -3.314604870658e-12       3.565044977063e-16       8.566561743055e-12       1.376605223746e-12      -7.026268737580e-15 
  103       3.941595885447e-10       1.074598197516e-13      -3.404816298156e-12       3.636399316490e-16       8.344805131926e-12       1.350099953099e-12      -6.977196127935e-15 
  104       3.986467307164e-10       1.093877748142e-13      -3.494988122166e-12       3.708536840238e-16       8.129567577924e-12       1.324225067779e-12      -6.923911932366e-15 
  105       4.031564443659e-10       1.112924784195e-13      -3.585052044345e-12       3.781463341253e-16       7.920748772516e-12       1.298975072731e-12      -6.866397258719e-15 
  106       4.076885987369e-10       1.131721989561e-13      -3.674939876860e-12       3.855184746449e-16       7.718378388742e-12       1.274360886618e-12      -6.805053998697e-15 
  107       4.122429556192e-10       1.150252010698e-13      -3.764582686158e-12       3.929707200846e-16       7.522441327659e-12       1.250388726109e-12      -6.740316617187e-15 
  108       4.168191650558e-10       1.168497465136e-13      -3.853910817585e-12       4.005037071378e-16       7.332876184288e-12       1.227059936153e-12      -6.672652869812e-15 
  109       4.214167610492e-10       1.186440949977e-13      -3.942853920006e-12       4.081180950695e-16       7.149573713566e-12       1.204370820260e-12      -6.602564520488e-15 
  110       4.260351572687e-10       1.204065050393e-13      -4.031340970419e-12       4.158145660969e-16       6.972375296295e-12       1.182312470784e-12      -6.530588058968e-15 
  111       4.306736427564e-10       1.221352348131e-13      -4.119300298579e-12       4.235938257696e-16       6.801071405087e-12       1.160870599197e-12      -6.457295418402e-15 
  112       4.353313776349e-10       1.238285430006e-13      -4.206659611615e-12       4.314566033506e-16       6.635400070320e-12       1.140025366373e-12      -6.383294692881e-15 
  113       4.400073888132e-10       1.254846896407e-13      -4.293346018648e-12       4.394036521958e-16       6.475045346079e-12       1.119751212863e-12      -6.309230854995e-15 
  114       4.447005656940e-10       1.271019369792e-13      -4.379286055408e-12       4.474357501353e-16       6.319635776113e-12       1.100016689180e-12      -6.235786473379e-15 
  115       4.494096558802e-10       1.286785503190e-13      -4.464405708859e-12       4.555536998534e-16       6.168742859778e-12       1.080784286073e-12      -6.163682430272e-15 
  116       4.541334406805e-10       1.302128460824e-13      -4.548631068536e-12       4.637582989852e-16       6.021974291501e-12       1.062018654462e-12      -6.093518804841e-15 
  117       4.588712950121e-10       1.317033408085e-13      -4.631890317793e-12       4.720502454688e-16       5.879269819470e-12       1.043712761872e-12      -6.025274041989e-15 
  118       4.636226878264e-10       1.331486219517e-13      -4.714112032015e-12       4.804302213464e-16       5.740638644498e-12       1.025864612219e-12      -5.958745955933e-15 
  119       4.683870057273e-10       1.345473035437e-13      -4.795224603382e-12       4.888989221300e-16       5.606067176576e-12       1.008469046205e-12      -5.893705427906e-15 
  120       4.731635502675e-10       1.358980274611e-13      -4.875156271033e-12       4.974570569144e-16       5.475518338783e-12       9.915176457797e-13      -5.829895710495e-15 
  121       4.779515352451e-10       1.371994646927e-13      -4.953835151226e-12       5.061053484896e-16       5.348930871201e-12       9.749986385969e-13      -5.767031731980e-15 
  122       4.827500840000e-10       1.384503166073e-13      -5.031189267495e-12       5.148445334534e-16       5.226218634821e-12       9.588968024724e-13      -5.704799400676e-15 
