# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
   82       3.060465422889e-10       6.465664510238e-14      -1.603037224452e-12       0.000000000000e+00       1.518133185107e-11       2.126357610081e-12      -8.976974673694e-15 
   83       3.099309650549e-10       6.664588616165e-14      -1.680734633037e-12       0.000000000000e+00       1.472008400298e-11       2.076038782757e-12      -8.804813784800e-15 
   84       3.138443880141e-10       6.864970752443e-14      -1.759586248720e-12       0.000000000000e+00       1.427539387188e-11       2.027291712408e-12      -8.639911468711e-15 
   85       3.177872247932e-10       7.066659314593e-14      -1.839544575958e-12       0.000000000000e+00       1.384695769177e-11       1.980090403539e-12      -8.482625106473e-15 
   86       3.217601598958e-10       7.269492419155e-14      -1.920562077674e-12       0.000000000000e+00       1.343473677782e-11       1.934445583603e-12      -8.333343649919e-15 
   87       3.257636787294e-10       7.473302325914e-14      -2.002589714871e-12       0.000000000000e+00       1.303850461719e-11       1.890348856135e-12      -8.192408213301e-15 
   88       3.297980567058e-10       7.677915387544e-14      -2.085576960170e-12       0.000000000000e+00       1.265783910844e-11       1.847771884520e-12      -8.060109611530e-15 
   89       3.338633483412e-10       7.883151999243e-14      -2.169471811330e-12       0.000000000000e+00       1.229211480095e-11       1.806665575757e-12      -7.936685898420e-15 
   90       3.379593763565e-10       8.088826548377e-14      -2.254220804781e-12       0.000000000000e+00       1.194049513442e-11       1.766959264230e-12      -7.822319904928e-15 
   91       3.420857207772e-10       8.294747364114e-14      -2.339769029153e-12       0.000000000000e+00       1.160192467823e-11       1.728559895474e-12      -7.717136777401e-15 
   92       3.462417080338e-10       8.500716667065e-14      -2.426060138803e-12       0.000000000000e+00       1.127512137095e-11       1.691351209943e-12      -7.621201515813e-15 
   93       3.504266535248e-10       8.706537263399e-14      -2.513036429623e-12       0.000000000000e+00       1.095887822577e-11       1.655222596090e-12      -7.534424499099e-15 
   94       3.546406547115e-10       8.912033888246e-14      -2.600639050116e-12       0.000000000000e+00       1.065303720945e-11       1.620162386483e-12      -7.456267154485e-15 
   95       3.588838977072e-10       9.117034994165e-14      -2.688807847228e-12       0.000000000000e+00       1.035764816791e-11       1.586177149590e-12      -7.385987263278e-15 
   96       3.631564071211e-10       9.321366334349e-14      -2.777481321087e-12       0.000000000000e+00       1.007266894553e-11       1.553262867235e-12      -7.322723354587e-15 
   97       3.674580386381e-10       9.524851004838e-14      -2.866596639387e-12       0.000000000000e+00       9.797961872651e-12       1.521404525630e-12      -7.265490980516e-15 
   98       3.717884715984e-10       9.727309486743e-14      -2.956089651772e-12       0.000000000000e+00       9.533290252952e-12       1.490575706411e-12      -7.213178991363e-15 
   99       3.761472015763e-10       9.928559688462e-14      -3.045894904222e-12       0.000000000000e+00       9.278314850902e-12       1.460738177669e-12      -7.164545810812e-15 
  100       3.805335329603e-10       1.012841698790e-13      -3.135945653432e-12       0.000000000000e+00       9.032590379178e-12       1.431841484984e-12      -7.118215711134e-15 
  101       3.849465715322e-10       1.032669427470e-13      -3.226173881198e-12       0.000000000000e+00       8.795561986100e-12       1.403822542457e-12      -7.072675088380e-15 
  102       3.893852170463e-10       1.052320199243e-13      -3.316510308800e-12       0.000000000000e+00       8.566561743055e-12       1.376605223746e-12      -7.026268737580e-15 
  103       3.938481558096e-10       1.071774818083e-13      -3.406884411387e-12       0.000000000000e+00       8.344805131926e-12       1.350099953099e-12      -6.977196127935e-15 
  104       3.983341375980e-10       1.091014234127e-13      -3.497225350792e-12       0.000000000000e+00       8.129567577924e-12       1.324225067779e-12      -6.923911932366e-15 
  105       4.028428649924e-10       1.110020753676e-13      -3.587464886505e-12       0.000000000000e+00       7.920748772516e-12       1.298975072731e-12      -6.866397258719e-15 
  106       4.073742109047e-10       1.128777001278e-13      -3.677534886576e-12       0.000000000000e+00       7.718378388742e-12       1.274360886618e-12      -6.805053998697e-15 
  107       4.119279407237e-10       1.147265560324e-13      -3.767366468481e-12       0.000000000000e+00       7.522441327659e-12       1.250388726109e-12      -6.740316617187e-15 
  108       4.165037080194e-10       1.165468981472e-13      -3.856890023592e-12       0.000000000000e+00       7.332876184288e-12       1.227059936153e-12      -6.672652869812e-15 
  109       4.211010502468e-10       1.183369791066e-13      -3.946035241659e-12       0.000000000000e+00       7.149573713566e-12       1.204370820260e-12      -6.602564520488e-15 
  110       4.257193844500e-10       1.200950499564e-13      -4.034731135286e-12       0.000000000000e+00       6.972375296295e-12       1.182312470784e-12      -6.530588058968e-15 
  111       4.303580029665e-10       1.218193609961e-13      -4.122906064402e-12       0.000000000000e+00       6.801071405087e-12       1.160870599197e-12      -6.457295418402e-15 
  112       4.350160691308e-10       1.235081626207e-13      -4.210487760743e-12       0.000000000000e+00       6.635400070320e-12       1.140025366373e-12      -6.383294692881e-15 
  113       4.396926129785e-10       1.251597061638e-13      -4.297403352325e-12       0.000000000000e+00       6.475045346079e-12       1.119751212863e-12      -6.309230854995e-15 
