# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
   85       3.121228140525e-10       6.922527392377e-14      -1.798658409122e-12       2.465318304159e-16       1.369209060305e-11       1.951010752073e-12      -8.270216470676e-15 
   86       3.160510302866e-10       7.121921667971e-14      -1.877958436163e-12       2.524100619380e-16       1.328597185156e-11       1.906126407526e-12      -8.127063562932e-15 
   87       3.200094039327e-10       7.322309557966e-14      -1.958255111911e-12       2.583600101778e-16       1.289556015122e-11       1.862774033984e-12      -7.992053867536e-15 
   88       3.239982000466e-10       7.523521668775e-14      -2.039499455065e-12       2.643819258702e-16       1.252044249131e-11       1.820923492999e-12      -7.865407667924e-15 
   89       3.280174694769e-10       7.725382764633e-14      -2.121641050689e-12       2.704760737811e-16       1.216000588481e-11       1.780523974976e-12      -7.747288377133e-15 
   90       3.320670382849e-10       7.927711717904e-14      -2.204628063450e-12       2.766427330725e-16       1.181342973305e-11       1.741503188651e-12      -7.637799989776e-15 
   91       3.361464971650e-10       8.130321459385e-14      -2.288407250863e-12       2.828821976676e-16       1.147967819040e-11       1.703766550571e-12      -7.536984534001e-15 
   92       3.402551908644e-10       8.333018928607e-14      -2.372923976526e-12       2.891947766154e-16       1.115749252894e-11       1.667196374576e-12      -7.444819523467e-15 
   93       3.443924542346e-10       8.535611525587e-14      -2.458122180128e-12       2.955807973937e-16       1.084568771454e-11       1.631680956849e-12      -7.361148859547e-15 
   94       3.485583839788e-10       8.737927683993e-14      -2.543944253520e-12       3.020406155912e-16       1.054410974325e-11       1.597208595429e-12      -7.285469184595e-15 
