# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
   96       3.561790184293e-10       9.103930610601e-14      -2.701134631936e-12       3.155807307733e-16       1.000932709958e-11       1.519747712910e-12      -7.203311831413e-15 
   97       3.604184069358e-10       9.304167804438e-14      -2.788211045287e-12       3.222719769465e-16       9.737367544572e-12       1.488494814244e-12      -7.128656092715e-15 
   98       3.646855747173e-10       9.503474501365e-14      -2.875673137839e-12       3.290386558049e-16       9.475314601017e-12       1.458234193690e-12      -7.055450232258e-15 
   99       3.689801815660e-10       9.701673953542e-14      -2.963458474629e-12       3.358812072564e-16       9.222834214376e-12       1.428939097808e-12      -6.983884841038e-15 
  100       3.733017160692e-10       9.898586916916e-14      -3.051503439164e-12       3.428000902577e-16       8.979487539466e-12       1.400571722674e-12      -6.914143348170e-15 
  101       3.776494887798e-10       1.009403169154e-13      -3.139743249181e-12       3.497957832032e-16       8.744727468166e-12       1.373082836803e-12      -6.846401558301e-15 
  102       3.820226253861e-10       1.028782416186e-13      -3.228111972387e-12       3.568687843125e-16       8.517895157131e-12       1.346411404080e-12      -6.780827189018e-15 
  103       3.864200598824e-10       1.047977783706e-13      -3.316542542222e-12       3.640196120194e-16       8.298216555491e-12       1.320484206681e-12      -6.717579408261e-15 
  104       3.908407606456e-10       1.066970746852e-13      -3.404967301504e-12       3.712488068462e-16       8.084976771517e-12       1.295233217394e-12      -6.656758167487e-15 
  105       3.952844581580e-10       1.085744037198e-13      -3.493319683103e-12       3.785569364805e-16       7.878077477020e-12       1.270651201390e-12      -6.598245402627e-15 
  106       3.997510033139e-10       1.104280671715e-13      -3.581532786729e-12       3.859445921110e-16       7.677548677344e-12       1.246742957435e-12      -6.541841419431e-15 
  107       4.042401390733e-10       1.122563616569e-13      -3.669538892592e-12       3.934123874030e-16       7.483376096638e-12       1.223508059379e-12      -6.487312180079e-15 
  108       4.087514961910e-10       1.140575795090e-13      -3.757269482963e-12       4.009609589023e-16       7.295499659832e-12       1.200940674138e-12      -6.434388288897e-15 
  109       4.132845889464e-10       1.158300095728e-13      -3.844655263717e-12       4.085909664400e-16       7.113811974624e-12       1.179029379663e-12      -6.382763978071e-15 
  110       4.178388108733e-10       1.175719380020e-13      -3.931626185896e-12       4.163030935373e-16       6.938156813456e-12       1.157756982915e-12      -6.332096093366e-15 
  111       4.224134304890e-10       1.192816490548e-13      -4.018111467254e-12       4.240980478103e-16       6.768327595495e-12       1.137100337837e-12      -6.282003079835e-15 
  112       4.270075870248e-10       1.209574258901e-13      -4.104039613816e-12       4.319765613741e-16       6.604065868616e-12       1.117030163332e-12      -6.232063967538e-15 
  113       4.316202861549e-10       1.225975513641e-13      -4.189338441425e-12       4.399393912481e-16       6.445059791377e-12       1.097510861232e-12      -6.181817357259e-15 
  114       4.362503957262e-10       1.242003088258e-13      -4.273935097301e-12       4.479873197599e-16       6.290942615008e-12       1.078500334273e-12      -6.130760406217e-15 
  115       4.408966414882e-10       1.257639829140e-13      -4.357756081589e-12       4.561211549509e-16       6.141291165383e-12       1.059949804072e-12      -6.078347813783e-15 
